epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.8227236499903312	0.8209904050049575	0.7155132801294802	0.7507320851674821
1	0.6845839659833128	0.8401099935821865	0.7898368811771677	0.8527326560209066
2	0.6275736363934561	0.5269692342566408	0.816964450019629	0.875291852034186
3	0.5912169931045345	0.5188081530125245	0.8270213649902411	0.8804099298681503
4	0.5588390882398517	0.4616950836194598	0.8431979896867445	0.8757220991617795
5	0.5317144008196018	0.7306445474209993	0.8564170244558922	0.8669342339668209
6	0.5017339812150119	2.6684328853760078	0.8606886182417031	0.8096147657794327
7	0.4991990656310271	0.5501741425174734	0.8667000508639043	0.8919120394142878
8	0.49557477601217637	0.49257457726027654	0.8721941929872049	0.8932880884916257
9	0.4786609732000315	0.5264942258920359	0.8828733476619732	0.8895848355258421
10	0.48025617510973595	0.49224618142065796	0.8644546652771304	0.8858160451988711
11	0.4514160840404131	0.6305902242336584	0.882236004893796	0.8834503677656541
12	0.4381297691966273	0.5740070042564817	0.890517724724847	0.8897389061996347
13	0.45867869505602915	0.5583592374687609	0.8803235925302407	0.8589265114229898
14	0.41675999525132557	0.5093583181176496	0.8951559174152192	0.901609730960731
