epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.2855836934903089	0.24804099197375462	0.9081175006377264	0.9077245369600638
1	0.25581270228413977	0.228981460155313	0.9152403132099988	0.9135563029422702
2	0.24084945956573767	0.23612594083103092	0.9214033455630702	0.9116174166989439
3	0.21680488568895004	0.24458318189032424	0.9242041082466842	0.9131766038210684
4	0.1926250098820995	0.21470637986324204	0.9386926447833462	0.9195408159398412
5	0.1768736456246937	0.19104200712938657	0.9409604036969783	0.9268268886793066
6	0.26595798178630714	0.20287247789331736	0.9402190226409035	0.9264366852496123
7	0.1669999266152873	0.20991301124301717	0.9430137007908236	0.9247154338095569
8	0.17644164522781092	0.20260741759014808	0.9428372798305799	0.9227516492685852
9	0.1719255179605063	0.2111204121685132	0.9467436017449192	0.924912739263029
10	0.14849967075621381	0.19818826961367578	0.947625188309329	0.9313202085359025
11	0.15400147626505178	0.2145414966938345	0.9497324171381698	0.9204784030170198
12	0.15732930846074047	0.2043270353268668	0.9492958770810759	0.923993282063916
13	0.15575850167695213	0.20748095289096163	0.9465093989392486	0.924871808868494
14	0.1465395151034874	0.2092225090711627	0.9523564005451269	0.9271199783512509
