epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.7514802102485428	0.3969483556954757	0.7668935621481449	0.8733369338275173
1	0.420666734404538	0.5674666891927305	0.8627210222104833	0.8346426001839425
2	0.43347185785355774	0.5464830113493878	0.864715083290106	0.864587922865004
3	0.41955927613636723	0.31014715847761737	0.8688629190723206	0.8966861200252478
4	0.30975492120437	0.2571945002545481	0.8991928832981549	0.9154852110014813
5	0.291353988258735	0.2446965121704599	0.9022836877218783	0.9182281873019706
6	0.29890230419519154	0.227644973313031	0.8972055642221077	0.9137717606860472
7	0.28428140031578747	0.24059273561705713	0.9051755579962503	0.9161816740253315
8	0.27546711120268574	0.22594535804313162	0.9080751153820007	0.9175693767896862
9	0.2749018396615334	0.21536987857974094	0.9111484852294058	0.926286512131309
10	0.28111931244316307	0.2312724259884461	0.908616124190206	0.9203611410818957
11	0.2576386707470469	0.22758029012576395	0.9169302882704965	0.922522681229631
12	0.25180909422266745	0.2320123949776525	0.9167919022574863	0.9237844371563866
13	0.27384392552725645	0.23447973345932754	0.9115888440851935	0.9143680369644113
14	0.25496002371706394	0.22751699064088904	0.9146358207953329	0.9238768852076864
15	0.2617516087611084	0.23241593235212823	0.9110615568979838	0.9182547141409831
16	0.27401802300111106	0.23429479611956555	0.9113072559690396	0.9215024625628502
17	0.2638689445979569	0.23115743696689606	0.9119532045265798	0.9232118357112443
18	0.25095318371187086	0.23589066189268362	0.9185804023628226	0.917248530860601
19	0.2798113009446989	0.22972748460976974	0.9057864700988945	0.9220029528213631
