epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.5744736283688515	0.4399429874953	0.6593971650672319	0.7402828893101445
1	0.44989516812873187	1.847388031970211	0.7353610406340245	0.5549706299303305
2	0.4207699802771728	0.4444860996634472	0.7480020952387807	0.7558746274545671
3	0.3990166817765319	0.45115231768206115	0.7646402238930762	0.7509234959029354
4	0.34414632319933985	0.2964320397486646	0.7959439879456813	0.8174989532420508
5	0.3101975522195033	0.29356115611937394	0.8151963629709964	0.8201697837601174
6	0.3048590448176729	0.2973621668261073	0.8198334800190867	0.8186730875994658
7	0.2914929707249632	0.28739147645267327	0.8272256161498104	0.8230214817973451
8	0.2839858299268157	0.28227424206584323	0.8290898944344536	0.8280534414342061
9	0.2697566999504431	0.27845896191007685	0.8368219614422823	0.8244690829101775
10	0.26581762294499467	0.28388402812736563	0.8398655669902665	0.8250810901341005
11	0.25766575855881635	0.2803688120415918	0.8461212699541055	0.8266992488188518
12	0.259622183202381	0.2829874643571968	0.8438480605818103	0.8218396933203552
13	0.25970192119032615	0.27642262141755597	0.8449071409675677	0.8263455893937278
14	0.25503597467291617	0.28142829583334467	0.8460990429254145	0.8315879662556009
15	0.2556874450554701	0.28347881583544593	0.8463912959391833	0.8243244252974908
16	0.2523262199449238	0.2816236307455857	0.8479845608084758	0.8258135079817032
17	0.2565574705694752	0.27962679741757474	0.8467637788898676	0.8299233112799
18	0.2548970870485629	0.28563392009342264	0.8463316694379206	0.8251119311193111
19	0.256547604167499	0.28101493393246996	0.8455192522314929	0.8285415856639626
20	0.2530667965479595	0.28316192957205977	0.8467523031083855	0.824938414977348
21	0.2549950575414892	0.280997948307181	0.8466443488860805	0.8304350729745141
22	0.2566192993594551	0.2828657386317578	0.8459077350536777	0.8268676870712366
23	0.2569851782055401	0.27969370316677383	0.8456329043241297	0.8280280277034144
