epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.9990250641561073	0.5842113054316976	0.6764727465771114	0.8299505601295025
1	0.52129619066482	1.2064948004225027	0.8303280494097793	0.6972434537458594
2	0.47682525006973225	0.38783891369467194	0.8466592887505191	0.8674701239556737
3	0.43987026583889255	0.3765664094168207	0.8589547669752828	0.875817581477734
4	0.3900427416614864	0.3349487221111422	0.8710680231095356	0.8842796832840949
5	0.36413925740381947	0.3245400501334149	0.8805669025547314	0.8872341353759818
6	0.34614762809613475	0.31133361970600876	0.8853376690538289	0.8939509066130069
7	0.31878161859577114	0.3040654004915901	0.8976826035414325	0.8905175314548269
8	0.3240364613416402	0.28586528158706165	0.8947515470223205	0.8993276872630905
9	0.30697295336943603	0.29104644934768265	0.9018347834124403	0.9024986173244002
10	0.2912876473172851	0.315957213225572	0.9032488707265864	0.8921862444500985
11	0.3065799860202748	0.2932967375154081	0.8971751149336464	0.9011834646452369
12	0.2968676674949086	0.2788052406647931	0.9036945705086427	0.9055981827528053
13	0.30119035052864446	0.2821515591248222	0.9017157207004054	0.9046231169810267
14	0.29288658775065257	0.28814849710982776	0.9011706095761166	0.8993377190068
15	0.29528926952701545	0.2921276447241721	0.8986646801217764	0.9007566604111502
16	0.2880778383949529	0.2991619777420293	0.9095425414152479	0.8999033428852469
17	0.3015428619135333	0.2899933204702709	0.8959755776684143	0.896594554001765
18	0.3011155391273939	0.2868911760008853	0.8995228248721445	0.9023511571548022
19	0.2900392783238836	0.2918885369663653	0.904994569306218	0.8977519646118992
20	0.30971853532221005	0.2860249617825384	0.8963379828532559	0.8993114786216876
21	0.29082590657407825	0.2832958077930886	0.9052543814984406	0.9003053819050257
22	0.2953864664811155	0.2851905605715254	0.8996100668479571	0.8961140977067192
