epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.5643462385014286	0.43704996621735653	0.6698049851296013	0.7358806110475489
1	0.4535935954784784	0.5869905765738327	0.731923467493692	0.6968581595274037
2	0.42483470033942244	0.8385675800464789	0.7426042587186836	0.616767704938536
3	0.39702784949400294	0.4072490862250469	0.7638719718770084	0.7741624437305776
4	0.340412023821919	0.3319549795452429	0.796596004056139	0.8037245616044832
5	0.3194128161428247	0.3166076558647965	0.8076837820714107	0.8141651426857117
6	0.2998774024298576	0.3116372711671889	0.8228146995064122	0.8140053728755063
7	0.2943664959155199	0.31708725402882226	0.8234315600479728	0.8014377140710724
8	0.28662512752660146	0.31818101383221986	0.8266831289286976	0.810579387835743
9	0.26789831124304786	0.3068210615979196	0.8376170460543281	0.8194318775850503
10	0.2661655698763573	0.2999549822466652	0.8392246810729089	0.8220808188614854
11	0.2639010392833413	0.30753659226561453	0.8395181125298986	0.8163025326337217
12	0.25938560473989314	0.29862329430477136	0.8431001741055896	0.8178278805036161
13	0.25813377424487916	0.302261125388899	0.8465275350275645	0.8196549979097449
14	0.25507681236609697	0.3002206323042583	0.8463403156415048	0.8221580171146179
15	0.25586686320896224	0.3003931922409522	0.8457666677271295	0.821884529445879
16	0.25599404542347576	0.30014128545802293	0.8472684692303296	0.8180637957137795
17	0.24850015348982155	0.3073726903077227	0.8484685010151034	0.8186482125300999
18	0.25324184354834667	0.30317875379307213	0.8450427276309291	0.8157354209583302
19	0.25221117580030844	0.3059577506699538	0.8481885265416493	0.817420931181588
20	0.2549196785125207	0.30288625922014023	0.8474901409190629	0.8216637517935059
21	0.2555316308762614	0.29964607052596093	0.8469374127778511	0.8199939591275633
22	0.2570256973110785	0.3077477750380168	0.8444445525981932	0.8197072889897723
