epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.669940976102067	0.42610550526043645	0.7828913036235714	0.8473556160442802
1	0.547185407222613	0.3792910213055818	0.8262146529892513	0.8797890078900263
2	0.5011481468201332	0.34263970605705096	0.8443103861529051	0.8793506846609371
3	0.47624287078076083	0.405302865187759	0.8463467427757745	0.8735416714910961
4	0.3727847724829031	0.29491760160612024	0.8725851514756272	0.8971018006865835
5	0.34035215868979046	0.2855353875328665	0.8877871755233833	0.905386432719582
6	0.31632836883806664	0.28097591354795126	0.893932282645668	0.9072142626342036
7	0.3027899440620904	0.2674026321619749	0.8992868922399185	0.9075788465894763
8	0.32662936911472806	0.27906790667253994	0.899793086034923	0.9023603132457834
9	0.2795385316662166	0.2492456177006597	0.9065278386586226	0.9154654393642511
10	0.2934001687833149	0.2614208694709384	0.9105307190919883	0.9027056797713364
11	0.2713416902469876	0.24772677870224352	0.9121651040965562	0.9149507987397816
12	0.26382806064540765	0.2521200210827848	0.9136608441999592	0.9133715001882691
13	0.2720587413515086	0.2633928172695248	0.9107158912547236	0.9049236169755135
14	0.2536190623498481	0.23699224844534436	0.9162943228971181	0.9184270163085265
15	0.26140376368699514	0.24422517839981162	0.9174864750147078	0.9157698713046194
16	0.26088746823370457	0.25459679451001727	0.9125945359700469	0.9094166557936382
17	0.2599633139072229	0.24100669659674168	0.9160441380837255	0.9129194393755725
18	0.25946359386991547	0.2512358590636564	0.9148780445653941	0.9105565994137339
19	0.2536538471467793	0.26002895232775936	0.9151184688908385	0.910782374626953
20	0.2567396573823593	0.2483987665694693	0.91689154609367	0.9103610749936798
21	0.26061595166506973	0.2543666495577149	0.9162929103244164	0.911534567495625
22	0.25627030343141244	0.24618267510896144	0.9175789080874965	0.9134959375179128
23	0.26628402185261896	0.24919818447011968	0.9124378876590347	0.9153992151632512
24	0.24507899977185804	0.24151312401923147	0.9216402421989356	0.9156950652420021
