epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.6847588160763616	0.604114707397378	0.7746765500295766	0.8699742325931779
1	0.5892601887816968	0.5148877067410428	0.8407814065392893	0.8803904813628233
2	0.5483709564027579	0.47486176309378253	0.8553078879419145	0.9068991108486039
3	0.5191361551051554	0.5726507604122162	0.8668285018396519	0.8690771302615713
4	0.5391657389700413	0.4849669725998588	0.8672931075448452	0.8975053338942031
5	0.4904088711609011	0.4563117739946946	0.8836229459217856	0.893015750079745
6	0.50250738600026	0.47987105405848957	0.8657322243260176	0.8927579957854151
7	0.47758047444664914	0.4873402423184851	0.870991426177429	0.8862192705590879
8	0.47197383091501566	0.47670752846676373	0.8838275911247908	0.9020868284949802
9	0.4496832724822604	0.43150464866472327	0.8917057440773645	0.9099420500230936
10	0.448793549252593	0.47436903611473413	0.8856785135673089	0.8988899920452792
11	0.43450471143359726	0.44185227090897766	0.8946213044118209	0.9151212966463342
12	0.4319395007484633	0.45876607169275696	0.886015799643435	0.9113152257162203
13	0.4314860081219155	0.5427397891231205	0.9044411242909676	0.8726125343822737
14	0.43680527401359187	0.46010433266992157	0.8937410575809719	0.9138339116772728
15	0.3948417233060236	0.4747365687204444	0.9055187877348682	0.8976913130573241
16	0.39937287212713907	0.48451136765272723	0.9082187886271417	0.9016299917054936
17	0.4062514434690061	0.4602252905783446	0.8973862558489111	0.9137869607616994
18	0.3928271896489289	0.4728277740271195	0.9108605406877147	0.8968511904363035
19	0.39160410978871846	0.468845819649489	0.9052337679036955	0.9087242564907887
