epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.9671819154347214	0.8844642460307099	0.7174209042217903	0.7651723632408763
1	0.7708733719643032	0.7041927016728157	0.7759276880594115	0.7962260309757538
2	0.704047525423431	0.6268858562504531	0.7955112411165892	0.8065657361248779
3	0.6577308867997098	0.7280547714483426	0.8115383168097872	0.7999567931666731
4	0.5445147739531838	0.4725380265368572	0.8441447375116233	0.8591531701891572
5	0.47834185253236894	0.4605659502453049	0.8601005651439506	0.8655880360856759
6	0.4526520515574473	0.4565415177899092	0.8689329208260406	0.8645911633843093
7	0.4385448682217676	0.44472208150467957	0.8735829973341684	0.8710769964656649
8	0.4132472809717477	0.4386767721017703	0.8805430945230477	0.8686191811867106
9	0.39198992815669453	0.43504198457689275	0.8854906852431975	0.8746312692263414
10	0.3862357071000282	0.4317138661606544	0.8904036155672587	0.8734605243076221
11	0.38526321682974557	0.4358506097217594	0.8894497926303152	0.8698244201707571
12	0.3754956585433439	0.4304861640928491	0.8925860897322982	0.8728464612594261
13	0.37603151735579854	0.4246845329533545	0.8915106543936526	0.8757391998152066
14	0.3709395538806637	0.42055773844642513	0.893476740927364	0.877183482336538
15	0.3674810281911186	0.43153945368968927	0.8954884386111326	0.8731024432310295
16	0.37137950887189847	0.43415681181867827	0.89257425456676	0.8694621951334434
17	0.37240459557587857	0.4306440662056487	0.893469248553991	0.8748854468619198
18	0.37105730680801047	0.4213616186615716	0.8924082155263542	0.8750524414935337
19	0.3670609188135539	0.4285581257022307	0.8945134918835607	0.8757972190889829
20	0.3683871041600392	0.4288045276755678	0.8929111956177799	0.8726835320544183
21	0.37076887223765115	0.44859051675825895	0.8939692230773872	0.8696952978216692
22	0.3650540333833093	0.43006671945017827	0.894564699558898	0.8749847115616755
23	0.37381617670930994	0.4242171271391161	0.8930247901501585	0.877377978759295
24	0.36889842735760126	0.4320039057477525	0.8932737291743876	0.8731604569888294
