epoch	train_loss	valid_loss	train_qwk	valid_qwk
0	0.12876805116462967	0.19886673893779516	0.7955568253519919	0.8555398654427173
1	0.09073675886484915	0.07140339125433694	0.8493251307767394	0.8857203358278417
2	0.0756077874710014	0.06156767042272765	0.8763130613546721	0.9052583546703632
3	0.0883419131303368	0.07878113064267066	0.867240449347987	0.8590893776236724
4	0.06341590920625173	0.04839203800783371	0.8950588625075389	0.9207205442078255
5	0.055433411728185805	0.04782883748007209	0.9081873246125728	0.9188537492432323
6	0.049613565446950655	0.044739482225850224	0.9220777260803144	0.921752404539001
7	0.05013838851490342	0.048430366299884474	0.920948796634815	0.9204829934243466
8	0.04491442982259247	0.04562959807884434	0.9283132691214799	0.9211305871157991
9	0.04205885410065884	0.04460976907538007	0.9304594101888792	0.9282181458875931
10	0.04167193648121927	0.04266566329676172	0.9316585822364057	0.9321431566474221
11	0.04107352760974723	0.04284281215792441	0.930846267441811	0.9262465179548728
12	0.0414253085593531	0.045376388285228095	0.9327500597975891	0.9270574186486218
13	0.04899956449188049	0.04341413920907223	0.9326818240558346	0.9260464668106355
14	0.03947264374121163	0.04290745352678325	0.934641098999739	0.9257383515785598
15	0.03944924784034653	0.043714213265996914	0.9335553735026885	0.9269876195571155
16	0.04039755627593916	0.04356275443190142	0.9347573572133349	0.9271351192594224
17	0.03981150950320349	0.04311727063284944	0.9340584394596785	0.9240027740081884
18	0.0403123915818034	0.04579942057962003	0.9372668469790411	0.9301742376410904
19	0.03787431465310004	0.04590779042843243	0.9380432382792389	0.9230815356709191
20	0.047059759312896465	0.04512343805728723	0.9352633712569249	0.9272241891227044
